sourceTransportPort,destinationTransportPort,flowStartSeconds,flowEndSecond,DNSQueryName,label,Total count of characters in FQDN,subdomain_len,upper_count,number_count,begin_with_num,entropy,label_count,max_label_length,avg_label_length
54254,53,1507885284.0,1507885285.0,cdn.sp.spcdntip.com,0,19.0,3.0,0.0,0.0,0.0,3.181366328891459,4.0,8.0,4.0
26050,53,1508089031.0,1508089037.0,azure-vod.bestvcdn.com.cn.mccdnglb.com,0,38.0,9.0,0.0,0.0,0.0,3.8758494743010163,6.0,9.0,5.5
45312,53,1508119292.0,1508119292.0,img60.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
21468,53,1502464902.0,1502464908.0,198.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
5923,53,1508168368.0,1508168368.0,img-hw.xvideos-cdn.com,0,22.0,6.0,0.0,0.0,0.0,3.8230679822736606,3.0,11.0,6.666666666666667
44176,53,1507803441.0,1507803442.0,342553.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.886842188131012,4.0,7.0,5.25
29380,53,1507820056.0,1507820062.0,img-llnw-867.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
8702,53,1505705330.0,1505705336.0,381.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
43732,53,1507281890.0,1507281897.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
26252,53,1507135686.0,1507135692.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
43023,53,1507220612.0,1507220612.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
15496,53,1507512720.0,1507512727.0,342549.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
1430,53,1507183918.0,1507183918.0,ctslb-bgp-jq-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.8029100796497266,3.0,16.0,9.333333333333334
42260,53,1502600441.0,1502600441.0,img.sogoucdn.com.stage.tcdnvod.com,0,34.0,3.0,0.0,0.0,0.0,3.573229210210221,6.0,8.0,4.833333333333333
18631,53,1508084283.0,1508084289.0,553475.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
43795,53,1507547729.0,1507547736.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
44742,53,1507694184.0,1507694184.0,v11-tt.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.7928377974034158,6.0,7.0,4.5
16284,53,1507163888.0,1507163894.0,356176.sp.spcdntip.com,0,22.0,6.0,0.0,6.0,1.0,3.7544418457133455,4.0,8.0,4.75
3669,53,1502531099.0,1502531105.0,img01.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
37575,53,1507868558.0,1507868564.0,img3x0.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
16168,53,1502439894.0,1502439900.0,38.sp.spcdntip.com,0,18.0,2.0,0.0,2.0,1.0,3.4193819456463714,4.0,8.0,3.75
35779,53,1507237977.0,1507237978.0,342554.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.886842188131012,4.0,7.0,5.25
5230,53,1507891620.0,1507891620.0,im.ctrip.com.jq.cnc.ctripgslb.com,0,33.0,2.0,0.0,0.0,0.0,3.5738085129044896,7.0,9.0,3.857142857142857
48709,53,1507694856.0,1507694856.0,3g-club-xywy-com.mipcdn.com,0,27.0,16.0,0.0,1.0,1.0,3.884155094595805,3.0,16.0,8.333333333333334
39015,53,1507652723.0,1507652729.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
44862,53,1502862771.0,1502862777.0,367.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
55017,53,1502457979.0,1502457985.0,img02.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
25070,53,1507514690.0,1507514690.0,lc.gsvc.dns02.gosuncdn.com,0,26.0,2.0,0.0,2.0,0.0,3.488525294897748,5.0,8.0,4.4
55561,53,1507792638.0,1507792639.0,mg.bc.gsvc.dns02.gosuncdn.com,0,29.0,2.0,0.0,2.0,0.0,3.4830050302680124,6.0,8.0,4.0
19546,53,1506346981.0,1506346982.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
44252,53,1508131454.0,1508131460.0,epush.ctrip.com.jq.cnc.ctripgslb.com,0,36.0,5.0,0.0,0.0,0.0,3.8428572928084965,7.0,9.0,4.285714285714286
10942,53,1502815404.0,1502815404.0,191.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
8376,53,1507540551.0,1507540551.0,g.ctrip.com.ctripgslb.com,0,25.0,1.0,0.0,0.0,0.0,3.4438561897747237,5.0,9.0,4.2
24056,53,1501624432.0,1501624432.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
17574,53,1507783562.0,1507783568.0,img3x8.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
53031,53,1507847637.0,1507847651.0,mg.bc.gsvc.dns02.gosuncdn.com,0,29.0,2.0,0.0,2.0,0.0,3.4830050302680124,6.0,8.0,4.0
12218,53,1502880691.0,1502880697.0,tx.acgvideo.com.stage.tcdnvod.com,0,33.0,2.0,0.0,0.0,0.0,3.6165330442444006,6.0,8.0,4.666666666666667
15913,53,1502632527.0,1502632528.0,82.sp.spcdntip.com,0,18.0,2.0,0.0,2.0,1.0,3.4193819456463714,4.0,8.0,3.75
11772,53,1508085290.0,1508085296.0,553475.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
46396,53,1506306231.0,1506306237.0,apd-3ec4jst.v.smtcdns.com,0,25.0,11.0,0.0,2.0,0.0,3.8332696895151077,4.0,11.0,5.5
50630,53,1507480751.0,1507480752.0,622375.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
49624,53,1502528954.0,1502528955.0,img01.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
58518,53,1502542414.0,1502542420.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
28198,53,1507652548.0,1507652549.0,img-llnw-087.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
39322,53,1507516272.0,1507516272.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,0.0,0.0,3.7471671973069336,6.0,8.0,5.166666666666667
50506,53,1507175557.0,1507175564.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
58800,53,1507292912.0,1507292918.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
21854,53,1507530509.0,1507530510.0,m-baikemy-com.mipcdn.com,0,24.0,13.0,0.0,0.0,0.0,3.5697738350294776,3.0,13.0,7.333333333333333
21555,53,1507776209.0,1507776210.0,img7x0.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.411602217974671,5.0,7.0,4.4
46799,53,1501686510.0,1501686511.0,323.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
7502,53,1507739740.0,1507739746.0,553475.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
27189,53,1507825733.0,1507825733.0,img-llnw-379.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
64559,53,1507896366.0,1507896372.0,ctslb-oy-bgp-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7362434129830597,3.0,16.0,9.333333333333334
37730,53,1507777437.0,1507777443.0,479.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
28777,53,1507535132.0,1507535139.0,img-llnw-297.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
22153,53,1507741357.0,1507741363.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.816428031846024,6.0,7.0,4.5
50964,53,1507713146.0,1507713146.0,m-bendibao-com.mipcdn.com,0,25.0,14.0,0.0,0.0,0.0,3.463465189601647,3.0,14.0,7.666666666666667
61603,53,1501686253.0,1501686254.0,546.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
54051,53,1507169496.0,1507169497.0,vodv2.cdn.myqcloud.com.stage.tcdnvod.com,0,40.0,5.0,0.0,1.0,0.0,3.725716309088254,7.0,8.0,4.857142857142857
31122,53,1502858584.0,1502858584.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
3300,53,1507727176.0,1507727182.0,img-llnw-319.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
23660,53,1507494941.0,1507494947.0,cdn.cp43.ott.cibntv.net.mccdnglb.com,0,36.0,3.0,0.0,2.0,0.0,3.6416041678685933,7.0,8.0,4.285714285714286
61800,53,1507647876.0,1507647876.0,z010-al09-01.greycdn.net,0,24.0,12.0,0.0,7.0,0.0,3.8349625007211565,3.0,12.0,7.333333333333333
54618,53,1502452890.0,1502452896.0,img03.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
34532,53,1508143794.0,1508143795.0,accounts.ctrip.com.ctripgslb.com,0,32.0,8.0,0.0,0.0,0.0,3.6556390622295662,5.0,9.0,5.6
25296,53,1505742383.0,1505742389.0,5.sp.spcdntip.com,0,17.0,1.0,0.0,1.0,1.0,3.2927701939369904,4.0,8.0,3.5
58617,53,1502509210.0,1502509211.0,5.sp.spcdntip.com,0,17.0,1.0,0.0,1.0,1.0,3.2927701939369904,4.0,8.0,3.5
2173,53,1507521909.0,1507521916.0,v11-hs.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.941428031846024,6.0,7.0,4.5
32835,53,1507780110.0,1507780110.0,cdnstore.myjob500.com.mccdnglb.com,0,34.0,8.0,0.0,3.0,0.0,3.8048263567080802,5.0,8.0,6.0
8426,53,1502810633.0,1502810634.0,381.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
51511,53,1507829646.0,1507829652.0,ctslb-bgp-jq-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.8029100796497266,3.0,16.0,9.333333333333334
48003,53,1507153085.0,1507153086.0,mip-xiangha-com.mipcdn.com,0,26.0,15.0,0.0,0.0,0.0,3.565448371820825,3.0,15.0,8.0
5140,53,1507800103.0,1507800104.0,tx.acgvideo.com.v3.tcdnvod.com,0,30.0,2.0,0.0,1.0,0.0,3.5362434129830604,6.0,8.0,4.166666666666667
59051,53,1507772994.0,1507773000.0,536870.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,4.053508854797679,4.0,7.0,5.25
46123,53,1507817553.0,1507817554.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
33242,53,1508148006.0,1508148007.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
35174,53,1507884073.0,1507884073.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
4194,53,1507521951.0,1507521958.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
45758,53,1502689848.0,1502689854.0,img02.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
9803,53,1507141453.0,1507141460.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
3545,53,1507792469.0,1507792475.0,925uu.com.greycdn.net,0,21.0,5.0,0.0,3.0,1.0,3.7849418274376427,4.0,7.0,4.5
15016,53,1508147659.0,1508147665.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
17220,53,1502761938.0,1502761939.0,img.sogoucdn.com.stage.tcdnvod.com,0,34.0,3.0,0.0,0.0,0.0,3.573229210210221,6.0,8.0,4.833333333333333
57239,53,1507793913.0,1507793913.0,482.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
15903,53,1507480651.0,1507480651.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.816428031846024,6.0,7.0,4.5
23923,53,1508165188.0,1508165194.0,342550.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
23185,53,1507685962.0,1507685962.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
63981,53,1507826854.0,1507826860.0,v11-hs.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.941428031846024,6.0,7.0,4.5
7275,53,1507740862.0,1507740868.0,tx.acgvideo.com.v3.tcdnvod.com,0,30.0,2.0,0.0,1.0,0.0,3.5362434129830604,6.0,8.0,4.166666666666667
5881,53,1507885742.0,1507885742.0,img-llnw-889.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,3.9946803684089094,3.0,12.0,8.666666666666666
65281,53,1507779254.0,1507779260.0,img38.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
42311,53,1508149831.0,1508149837.0,img63.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
51750,53,1508084625.0,1508084631.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.816428031846024,6.0,7.0,4.5
7541,53,1507511131.0,1507511132.0,467.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
33764,53,1507539747.0,1507539753.0,ctslb-bgp-oy-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7362434129830597,3.0,16.0,9.333333333333334
45486,53,1502538787.0,1502538788.0,342552.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.886842188131012,4.0,7.0,5.25
36117,53,1505709470.0,1505709471.0,396.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
20034,53,1507246633.0,1507246640.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
55827,53,1507790426.0,1507790426.0,399.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.431623565847431,4.0,8.0,4.0
54825,53,1507786139.0,1507786139.0,img-llnw-677.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,3.994680368408909,3.0,12.0,8.666666666666666
8513,53,1507517378.0,1507517379.0,bc.gsvc.gosuncdn.com,0,20.0,2.0,0.0,0.0,0.0,3.2841837197791888,4.0,8.0,4.25
27745,53,1507824453.0,1507824454.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
29616,53,1507186269.0,1507186270.0,191.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
27423,53,1507903750.0,1507903756.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
20731,53,1508123226.0,1508123232.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
24745,53,1502868967.0,1502868968.0,img02.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
60970,53,1508164813.0,1508164819.0,img3x5.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
27983,53,1502796041.0,1502796041.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,0.0,0.0,3.7471671973069336,6.0,8.0,5.166666666666667
58461,53,1507699593.0,1507699593.0,m-120ask-com.mipcdn.com,0,23.0,12.0,0.0,3.0,0.0,3.708132064658602,3.0,12.0,7.0
49114,53,1507537840.0,1507537840.0,v3.cache.qcloudcdn.com.v3.tcdnvod.com,0,37.0,2.0,0.0,2.0,0.0,3.5360439883075006,7.0,9.0,4.428571428571429
18201,53,1507220800.0,1507220807.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
15625,53,1507767059.0,1507767065.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
47925,53,1507546307.0,1507546313.0,img-llnw-899.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,3.9946803684089085,3.0,12.0,8.666666666666666
57280,53,1507248405.0,1507248406.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
57737,53,1501638857.0,1501638858.0,342555.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
52568,53,1507561091.0,1507561091.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
55197,53,1507522397.0,1507522403.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,0.0,0.0,3.7471671973069336,6.0,8.0,5.166666666666667
1355,53,1507825469.0,1507825475.0,342548.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
11797,53,1507535599.0,1507535605.0,img-llnw-857.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
21088,53,1502675405.0,1502675406.0,dv.spriteapp.cn.cdn.stage.tcdnvod.com,0,37.0,2.0,0.0,0.0,0.0,3.7020361356068596,7.0,9.0,4.428571428571429
39649,53,1507766778.0,1507766779.0,lc.gsvc.gosuncdn.com,0,20.0,2.0,0.0,0.0,0.0,3.2841837197791888,4.0,8.0,4.25
27304,53,1502717104.0,1502717110.0,693060.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.886842188131012,4.0,7.0,5.25
5897,53,1505729042.0,1505729048.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
15612,53,1507137720.0,1507137721.0,265772.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.886842188131012,4.0,7.0,5.25
2602,53,1507790979.0,1507790980.0,993.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.431623565847431,4.0,8.0,4.0
59111,53,1507510232.0,1507510232.0,static.qcdqcdn.com,0,18.0,6.0,0.0,0.0,0.0,3.2810361125534233,3.0,7.0,5.333333333333333
62330,53,1507522723.0,1507522730.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
42550,53,1507735397.0,1507735397.0,ctslb-jq-bgp-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.8029100796497266,3.0,16.0,9.333333333333334
32776,53,1507796909.0,1507796910.0,ctslb-bgp-jq.ctripgslb.com,0,26.0,12.0,0.0,0.0,0.0,3.796217602590056,3.0,12.0,8.0
58783,53,1507824417.0,1507824423.0,vod2.china.qiniu.stage.tcdnvod.com,0,34.0,4.0,0.0,1.0,0.0,3.870284076978158,6.0,7.0,4.833333333333333
33851,53,1507523217.0,1507523218.0,553475.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
7356,53,1507253117.0,1507253117.0,img4.peiyinxiu.com.gosuncdn.com,0,31.0,4.0,0.0,1.0,0.0,3.695501148817395,5.0,9.0,5.4
27375,53,1502763775.0,1502763776.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
59379,53,1507524746.0,1507524747.0,bc.gsvc.gosuncdn.com,0,20.0,2.0,0.0,0.0,0.0,3.2841837197791888,4.0,8.0,4.25
51900,53,1507783484.0,1507783485.0,openapi.ctrip.com.ctripgslb.com,0,31.0,7.0,0.0,0.0,0.0,3.679687439279554,5.0,9.0,5.4
32257,53,1502884363.0,1502884369.0,img04.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
1287,53,1508143369.0,1508143375.0,img60.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
44262,53,1507826093.0,1507826099.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
6689,53,1507827685.0,1507827685.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
54157,53,1507293368.0,1507293369.0,123p0.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,4.0,1.0,3.8928647666912815,6.0,8.0,5.166666666666667
53805,53,1507810524.0,1507810530.0,547.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
22405,53,1507833173.0,1507833179.0,img36.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
50211,53,1505719210.0,1505719216.0,img02.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
61375,53,1502797045.0,1502797045.0,342549.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
11282,53,1507867358.0,1507867364.0,299.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
35659,53,1507165632.0,1507165633.0,g.ctrip.com.ctripgslb.com,0,25.0,1.0,0.0,0.0,0.0,3.4438561897747237,5.0,9.0,4.2
45376,53,1502674832.0,1502674838.0,img03.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
63793,53,1502526494.0,1502526494.0,342551.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
55026,53,1508139752.0,1508139758.0,img3x6.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
57378,53,1502519127.0,1502519128.0,196.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
49425,53,1507777339.0,1507777345.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
9243,53,1502794943.0,1502794944.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
15403,53,1508084176.0,1508084177.0,v11-hs.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.941428031846024,6.0,7.0,4.5
45778,53,1507532949.0,1507532953.0,vodv2.cdn.myqcloud.com.stage.tcdnvod.com,0,40.0,5.0,0.0,1.0,0.0,3.725716309088254,7.0,8.0,4.857142857142857
50004,53,1502527365.0,1502527365.0,342550.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
4806,53,1507163288.0,1507163289.0,img13.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
39916,53,1508165825.0,1508165831.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
63516,53,1508096420.0,1508096426.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
39332,53,1507223167.0,1507223168.0,img37.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
45778,53,1507506459.0,1507506460.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
24335,53,1507718651.0,1507718651.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
51092,53,1507740107.0,1507740107.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.816428031846024,6.0,7.0,4.5
22491,53,1507134594.0,1507134595.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.816428031846024,6.0,7.0,4.5
64059,53,1501692178.0,1501692179.0,381.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
2139,53,1507500400.0,1507500406.0,ctslb-bgp-jq-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.8029100796497266,3.0,16.0,9.333333333333334
17347,53,1507279007.0,1507279014.0,img-llnw-325.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
32023,53,1502674941.0,1502674947.0,390129.sp.spcdntip.com,0,22.0,6.0,0.0,6.0,1.0,3.754441845713345,4.0,8.0,4.75
45778,53,1507534355.0,1507534359.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
36706,53,1507520393.0,1507520400.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
